Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29983711,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""1455563935""","=""9781455563937""",5,4.34,Grand Central Publishing,Hardcover,490,2017,2017,,2018/04/08,,,read,"<i>Pachinko</i> released in 2017 by Min Jin Lee, follows four generations of a Korean family that moves to Japan before WWII, experiencing life there all the way until the 1980's. The story is a tale of love and accumulation of wealth among many generations. The slow development of the first two generations stories leads to quick development of the next two Japanese born generations, providing an interesting contrast of tradition with rule-breaking as well as subordination with rebellious spirit. <br/><br/>The story initially follows a young girl named Sunja who has an extramarital affair with a wealthy trader named Koh Hansu. Ashamed of the affair, Sunja ends up marrying Baek Isak, a Presbyterian minister who as a favor to Sunja's mother for nursing him out of sickness and to god, promises to care for Sunja.<br/><br/>The main motifs are loyalty: staying loyal to family is reflected again as Yangjin refuses to reject her husband just for his disability, as Sunja promises to be loyal to Isak. Another motif is that of discrimination against hte Korean characters: of Japanese thinking of Koreans as lazy or complaining, of businessmen regarding ""pachinko"" business owners as gangsters, of the assumption that most koreans thus work in ""pachinko"" because of some kind of inherit sinfulness.<br/><br/>As Sunja manages to raise her family in Osaka, where Baek Isak moved the family, she discovers that church leaders have been imprisoned for assumed insubordinance to the Japanese emperor. Despite having Noa born as Hansu's true son, she raises him and son to Isak, Mozasu, as children to Isak. She maintains Hansu's existence as a secret, with the family assuming some man had taken advantage of her before in Korea.<br/><br/>As WWII advances and threatens to spill into Japanese borders, Sunja realizes Koh Hansu never really abandonded her and had ensured jobs for her and her sister-in-law making kimchi in a restaurant during the war. The progression of Noa and Mozasu's lives then take drastic turns. Noa, upon learning of his true Korean ""gangster/trader"" origins, rejects his family entirely and leaves the prestigious Waseda university. Mozasu, never having appreciated school, becomes a master at the pachinko ""pinball"" business.<br/><br/>This book is a good representation of the challenges of growing up as an immigrant in a foreign country.",,,1,0
26072965,Logic: The Ancient Art of Reason (Wooden Books),Earl Fontainelle,"Fontainelle, Earl",,"=""1632864452""","=""9781632864451""",5,3.97,Bloomsbury USA,Hardcover,64,2016,2016,,2019/01/24,,,read,"<i> Logic </i> first published in 2016, provides a neat summary of practical logic and reasoning. According to this book, logic is considered the foundation of the three linguistic arts of logic, grammar, and rhetoric. Reason engages us with the present, by helping us understand the past and plan for the future, while logic is said to be the laws by which reason operates.<br/><br/>After the introduction, this book is divided into about 30 sub-sections, each which describe a different component of logic. While most sections cover topics that a high school class in English writing will teach you, some sections were surprisingly refreshing such as: 1) dilemmas and 2) linguistic/non linguistic fallacies.<br/><br/>The most useful section I read from this book was dealing with dilemmas. According to this book dilemmas can be dealt with in two ways. First, is grasping the horns of a dilemma. With such a method, you show that one or both of the major premises is false. This will break the connection between the antecedent and the consequent. Second, dilemmas can be met with a counter dilemma, with rebuttal. This is done by constructing a new dilemma from the same premises, but with a new and opposite conclusion.<br/><br/>My favorite section overall in its surprising conclusions was the existence of linguistic and non-linguistic fallacies. In linguistic fallacies, one can take distributive qualities and attribute them to the collective (composition fallacy) or then can take collective qualities and attribute them to distributive ones (division fallacy). Regarding non-linguistic fallacies, some include the ""in this respect"" (what is true in certain respects is assumed true in all respects), ""during this, therefore because of this"" (where because two things occur at the same time, they must be linked), and finally ""complex question fallacy"" (smuggling an assumption into the question and demanding a single answer).<br/>",,,1,0
23168277,"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",5,4.01,Grove Press,Hardcover,371,2015,2015,,2019/04/06,,,read,"The Sympathizer was written by Vietnamese American author Viet Thanh Nguyen, who in 1975, fled with his family to the United States after the Fall of Saigon. The theme of this book is one of “tangledness”. The unnamed narrator is a half-French and half-Vietnamese young man who is a communist double agent, confessing to his communist captors. The narrator completed college in the US, but was raised in Vietnam, and faces his mixed identity when it becomes tangled with experiences of growing up as a ""foreigner"" in his homeland. He finds himself in situations that increasingly question his loyalty to the Communist cause, his friends and his lovers as he works as a spy against the Special Branch in America, the central intelligence organization of the anti-Communist South Vietnamese Army.<br/><br/>This was Viet Thanh Nguyen's debut novel, published in 2015 and had wild success as a best-seller and having won the 2016 Pulitzer Prize for Fiction, as well as seven other awards! What is truly remarkable about this novel is that it is told from the perspective of a conflicted subversive and idealist working as a double agent. I would have expected that a Communist narrator would have rubbed many readers the wrong way. If the novel has offended any Americans, I haven't found out, because many readers talk about the novel being eye-opening to them!<br/><br/>This novel uses satire of the American military, Hollywood, and American customs to point out that while America feels it is the ""winner"", just like any country, it has made many political mistakes, hurting many people in the process. The war in Vietnam may have been many things - call it whatever you want (targeted action, campaign, or counter-terrorism) but it was technically wasn't a war that was declared by Congress. The last time the US Congress formally declared war on any nation was in 1942, was when war was declared against the Axis powers of Bulgaria, Hungary and Romania. After Congress repealed the Gulf of Tonkin Resolution in January 1971 and President Richard Nixon continued to wage war in Vietnam, Congress passed the War Powers Resolution (Pub.L. 93–148), actually attempting to rein in some of the president's claimed powers.<br/><br/>Some of my favorite satire was to point out the hypocrisy of military leaders. In describing the discontent of the General (working as part of the South Vietnamese army) trying to live in the US. ""The General merely a figurehead who occasionally bellowed at his children like one of those dusty lions in the zoo undergoing a midlife crisis"" - pg. 79.The quote shows the fatigue of a once well-respected military leader living as a refugee in the US. <br/><br/>Other quotes are particularly harsh on American liberties, such as this reference to the Declaration of Independence:<br/><b>""Now a guarantee of happiness - that's a great deal. But a guarantee to be allowed the jackpot of happiness? Merely an opportunity to buy a lottery ticket. Someone would surely win millions, but millions would surely pay for it.""- pg. 187.</b><br/>While it is a harsh critique on a fundamental right, these words point out the practicality of the application of the right, in a world where economic inequalities become multiplied over generations.<br/><br/>Another quote critiques the American Dream, arguing that the American Dream is more for already-Americans than it is for immigrants:<br/><b>""It's refugee numbers were hobbled by their structural function in the American Dream, which was to be so unhappy as to make other Americans grateful for their unhappiness"" - pg. 187.</b><br/><br/>Overall, the narrator shows resilience an comitment to his friends in the book. Because the narrator is considered a ""bastard"", he learns that with school, he could be ""twice as good"" as everyone else. He relies on his smarts, and thinking of every problem in his life as an ""exam to pass"" in order to get himself out of difficult situations. The narrator shows us a more complex view of the Vietnamese refugee than some people are comfortable with - that although some Vietnamese people might have been considered anti-American during the war, more than anything, they are just 100% Vietnamese.",,,1,0
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",3,3.93,Harper Perennial,Paperback,320,2014,2014,2019/05/01,2019/05/06,,,read,"Bad Feminist is a collection of essays released in 2014 by author Roxane Gay. The book is divided into sections called Me; Gender & Sexuality; Race & Entertainment; Politics, Gender & Race; and Back to Me. Overall, I was hoping to receive a bittersweet memoir about how she became a feminist; however, throughout the novel frustration placed against specific lived experiences leads me to believe that her anger is misdirected and that her definition of feminism is based on a negative definition. Unfortunately, it is easier to contrast something with what it isn't than define exactly what it is. In addition, when Gay mentions media criticism of TV shows, books, or music, she does not use these examples to further support a larger argument of feminism, rather they just stand as complaints.<br/><br/>Some of the most interesting discussions that occur are when Gay comments on the intersection of women and race. When talking about Tyler Perry's movie success. In Gay's blog it is cited that ""The problem is that Tyler Perry is building his success on the backs of black women and the working class, by using them, all too often, to teach his lessons, to make his points, or to make them the butts of his jokes. In many of Perry’s movie, women are not to be trusted."" After seeing Tyler Perry movies, I can only agree that Perry provides a simplified version of the ""female"", especially when trying to prove that a woman deserved punishment by acting immorally. Gay has very insightful commentary regarding how the black community might accept Perry's movies, because they fill a huge vacuum of black entertainment that is not being offered in modern cinema.<br/><br/>Unfortunately, some of the more frustrating passages involve Gay's childhood sexual abuse, which appear to come up in different chapters and not in a chronological order. I think that it is important to understand Gay's background of abuse to understand her perspective as an author, but perhaps more time would have been needed to ease the reader into what is a truly horrific tale of traumatic abuse.",,,1,0
20441858,Sistema económico y rentístico de la Confederación argentina según su constitución de 1853,Juan Bautista Alberdi,"Alberdi, Juan Bautista",Roberto Cortés Conde,"=""9500432633""","=""9789500432634""",5,4.58,Emecé,Paperback,416,2010,1854,,2019/03/21,,,read,"In Chile, he got a degree as lawyer: he had already finished his studies in Buenos Aires, but refused to make the oath under Rosas' government.[6] Alberdi thought that the real problem in Argentina was not specifically Rosas, but the society that supported him. As a result, he thought that the generation of '37 should understand the reasons of such popular support, and how to earn it for themselves.<br/><br/>Brief mention is made of the book by Alberdi ""La vida y los trabajos de William Wheelwright en la America del Sud"".. about Wheelwright, who technically built the second South American railroad, which was from Caldera to Copiapó. Interestingly, Wheelwright later built the Central Argentine Railway that joined the cities of Córdoba and Rosario.",,,1,0
18404427,China Dolls,Lisa See,"See, Lisa",,"=""081299289X""","=""9780812992892""",3,3.65,Random House,Hardcover,376,2014,2014,2020/03/07,2020/03/07,,,read,"China Dolls is a 2014 novel about the world of Chinese nightclubs in the U.S. in the 1930's before the U.S. goes to war with Japan. The book is organized into three sections based on the opening quote ""Only three things cannot be long hidden: the sun, the moon, and the truth."" (Buddha). The first section is the Sun (October 1938 to July 1940), the second the Moon (August 1940-September 1945) and the third the Truth (December 1945 - June 1948). The central message to China Dolls is that resilience overcomes adversity. However, some of the characters themselves felt unreal, like caricatures of historical figures.<br/><br/>In the beginning of the book, we meet Grace, Helen and Ruby, three women who meet by chance when auditioning for the Forbidden City nightclub in San Francisco. Grace Lee is an American-born Chinese girl escaping her hometown, Helen lives with her traditional and proud family, and Ruby Tom is a defiant and ambitious dancer. Each of the girls carries their own secrets, which are not revealed until later, and threaten the very stability of their friendship. However, their resilience and reliance on each other allows them to overcome personal betrayals and the struggles of living in the wartime.<br/><br/>The best part about this novel is the research See conducted and used to inspire her characters in <i> China Dolls </i>. The interviews with real people, Michael Ching (son of the so-labeled the Chinese Frank Sinatra), Trudi Long, a performer (sponsored by Lee Mortimer after being interned), and Dorothy Toy (labeled the Chinese Ginger Rogers) particularly helped see to capture the details fo the Chinese-American nightclub scene.<br/><br/>Unfortunately, due to it's very historically-based writing, some of the characters do not feel complex. For example, while the story alternates between the different girls' perspectives, we see that Helen often quotes Chinese proverbs, which feels too gimmicky, given that we already know she was raised in a traditional way. “Every bush and tree looks like the enemy,” Helen says, using one of the many Chinese proverbs she often spouts, and Ruby, who is hiding her true ethnicity, feels she “was not only dancing on the edge of a volcano, she was looking down into its fiery center.” Later we find out that Helen has suffered a traumatic experience when she was younger, but reciting proverbs to support her dialogue feels hacky.<br/><br/>",,,1,0
17899948,Rebecca,Daphne du Maurier,"Maurier, Daphne du",,"=""0316323705""","=""9780316323703""",3,4.25,"Little, Brown and Company",Kindle Edition,449,2013,1938,,2018/11/12,,,read,"Daphne du Maurier, an English author, first published <i> Rebecca </i> in 1938. The novel follows the retelling by the narrator of her experience marrying the heir of an English estate, called Maxim de Winter. Du Marnier is known for her  narrative craft and her moody tones and inclusion of the paranormal. This novel reflects an intriguing horror story, with a structure of the tragedy occurring first, then the preceding actions and the mystery revealed at the end. <br/><br/>I came into this book with a recommendation by Our Shared Shelf on Goodreads, and was expecting moral questions or underlying themes of feminism to be explored. Instead, I believe the book to have  provided more entertainment factor, than any intellectual questioning, and for that I found it dry. As a story, I would have preferred to see it in some other format, like film.<br/><br/>The story of Rebecca is highly romanticized and I believe undervalues women as complex characters. While I appreciated that the author was female, I was surprised to see such one-dimensional female characters. The narrator herself, the second Mrs. de Winter, never actually gets a name, and by being dim-witted, doesn't really spark me as a charismatic narrator. The older Mr. Winter I almost feel puts her down when he proposes marriage: ""No, I'm asking you to marry me, you little fool."" Furthermore, when we meet Rebecca, who appears fiercely independent, we find that certain characters in this novel loathe her for that very quality.<br/><br/>Overall, I did not find myself drawn to the brooding, jealous, and paranoid elements of this book, but I recognize that in other forms of media, painting, film, etc, may be very thrilling.",,,1,0
13584415,"Shattered Souls (Souls, #1)",Mary Lindsey,"Lindsey, Mary",,"=""0142421901""","=""9780142421901""",3,3.94,Speak/Penguin,Paperback,336,2012,2011,2011/01/01,2019/01/04,ya-novels,ya-novels (#8),read,,,,1,0
17707648,The Hen Who Dreamed She Could Fly,Sun-mi Hwang,"Hwang, Sun-mi","Nomoco, Chi-Young Kim","=""0143123203""","=""9780143123200""",3,3.98,Penguin Books,Paperback,134,2013,2000,2020/04/04,2020/04/04,,,read,"<i> The Hen Who Dreamed She Could Fly </i> by Sun-mi Hwang is a sweet tale of a hen who yearns to hatch an egg of her own. Sprout is a hen who can no longer lay healthy eggs and is removed from her chicken coop. Sprout is resilient, however, and through friendship and love is able to bring meaning into her life and survive many trials. This story is very short and sweet, but like a fable about motherhood, is one-dimensional and over-personified.<br/><br/>In the book, Sprout makes friends with Straggler, a mallard duck, who disappears from the farm. After surviving ""The Hole of Death"" thanks to Straggler's help, she finds that Straggler has gone missing. Sprout doesn't necessarily comprehend why Straggler has chosen to leave the farm to form a couple with another duck. Later, Sprout finds a thick briar patch and a blue egg, which she immediately takes to adopting. Straggler in the meantime delivers food to Sprout so she can care for the egg. When Straggler makes a ruckus to distract predators, and deliver food, Sprout doesn't seem to realize he is doing it selflessly for the egg.<br/><br/>The relationship Sprout has with her baby is also frustrating, as she notices that her baby wants to be part of the group of farm ducks. Out of fear for his safety, she limits his movements between that group and the wild.<br/><br/>Sprout is an example of the courage and resilience it takes to be a good mother, but exaggerates the story in a way that only shows Sprout's interpretation of what it means to be a good mother. During some scenes, we see Sprout finally understanding her world, but the last scene leaves us Sprout most of all wanting to be free of her hard life.",,,1,0
13486632,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared (The Hundred-Year-Old Man, #1)",Jonas Jonasson,"Jonasson, Jonas",Rod Bradbury,"=""1843913720""","=""9781843913726""",4,3.82,Hesperus Press,Paperback,396,2012,2009,2017/07/31,2017/07/31,,,read,"This novel, written by Jonas Jonasson and published in 2009, describes the old man Allan Karlsson's recent adventure through Södermanland to Småland with an ever growing band of misfits. Parallel to his adventure, we learn about Allan's wild encounters with world leaders ranging from General Franco in Spain, to Truman in America, to Mao to Kim Il-sung and son Kim Jong-il in North Korea.<br/><br/>The theme of this book is that honesty may harm you but will also help you, that rules can always be broken, and that age can't limit you. The author supports these arguments by showing how well-liked Allan is by most people, by his genuineness and lack of ulterior motives (Allan mostly just asks for vodka whenever he wants something). We see that Allan breaks all kinds of rules (and the law) but he does so for the happiness of himself and his friends. <br/><br/>The book has helped me understand the political trends of the 20th century, in a comical and lenient way. However, at times I felt that some of the coincidences were too unbelievable - a bit like how Forrest Gump ends up meeting a lot of celebrities. <br/><br/>Overall, I recommend this book to anyone looking for a good laugh and a lighter read. Expect to laugh in the most unexpected moments and the humor to be whimsical - like when Allan insists he sees no point in why drinks should have parasol. The story will surely bring warmth to any worries you have about growing older.",,,1,0
12931818,"Reading Between the Wines, with a New Preface: With a New Preface",Terry Theise,"Theise, Terry",,"=""0520949730""","=""9780520949737""",0,3.94,University of California Press,Kindle Edition,208,2011,2011,,2019/03/21,,,read,,,,1,0
1134023,Faerie Wars,Herbie Brennan,"Brennan, Herbie",,"=""1582349436""","=""9781582349435""",5,3.61,Bloomsbury USA Childrens,Paperback,384,2004,2003,,2018/11/27,ya-novels,ya-novels (#7),read,,,,1,0
782854,Eloise,Kay Thompson,"Thompson, Kay",Hilary Knight,"=""067122350X""","=""9780671223502""",0,4.17,Simon & Schuster Books for Young Readers,Hardcover,65,1969,1955,2004/01/01,2019/05/19,ya-novels,ya-novels (#6),read,,,,1,0
966769,"Market Wizards: Interviews with Top Traders (Market Wizards, #1)",Jack D. Schwager,"Schwager, Jack D.",,"=""0887306101""","=""9780887306105""",5,4.27,Harperbusiness,Paperback,480,1993,1989,,2018/10/29,,,read,"Having been eager to get into investing while young, I found <i> Market Wizards </i> by Jack D. Schwager to be an enlightening collection of investing advice and trading advice. Schwager makes the distinction that investing means picking a collection of stocks that will bring long-term returns, while trading means studying price variations to make short-term returns.<br/><br/>The best and most common advice given from the book is to ""do your homework"" and this is emphasized by Schwager at the end, when he himself realizes that writing this book left him no time to study how to improve his trades. The next best advice was to ""be flexible. Biases against certain markets or types of trades limit your field of opportunity"".<br/><br/>My favorite investor interviewed after reading this book was Tom Baldwin. He emphasizes not viewing trading in terms of money and only using money to keep the score. Baldwin admits that ""if you make a lot of money... you start to think you are infallible"" and suggests not forgetting the research it took to make the good ""picks"". A good example of the fallibility of this goal is Mark Weinstein, who admits to wanting a castle in the south of France to enjoy and for capital appreciation. His wish to make a little more for the purchase $350,000 led him to wait too long on his trade, when it suddenly started decreasing.<br/><br/>This book provides expert advice to newcomers, and despite having a male-only perspective of being a trader, provides varied and interesting tips that are surely relevant in today's markets.",,,1,0
593132,Faith and the Electric Dogs,Patrick Jennings,"Jennings, Patrick",William Neeper,"=""0590697692""","=""9780590697699""",5,3.98,Scholastic Paperbacks,Paperback,144,1998,1996,2004/01/01,2019/05/27,ya-novels,ya-novels (#5),read,,,,1,0
593129,Faith and the Rocket Cat,Patrick Jennings,"Jennings, Patrick",,"=""0590110055""","=""9780590110051""",5,4.02,Scholastic Paperbacks,Paperback,232,1999,1998,2004/01/01,2019/05/27,ya-novels,ya-novels (#4),read,,,,1,0
358540,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",Eknath Easwaran,"=""""","=""9781586380199""",5,4.18,Nilgiri Press,Paperback,294,2007,-400,2018/10/06,2018/07/31,,,read,"This explanation and overview of the Bhagavad Gita was released in 2007, as a second edition, by Eknath Easwaran. Recommended to me by an Indian friend, I was informed to use this author to guide me to the most essential ideas of Hinduism as I apply it to my personal life. After a brief introduction, the Gita opens to warrior Arjuna consulting his spiritual guide, Sri Krishna, for advice on how to win the battle of war, but also for self-realization. This book was one hundred percent effective at changing my worldview of India and of my place as a foreigner in my homeland.<br/><br/>The most important lessons I took away were: a) it is better to follow your individual path of karma in a mediocre way than to excel at someone else's destined bath, b) that death is only natural because everything that is alive must die, and everything that is dead will be born again. Death is only the unmanifested cycle of a soul.; c) obtaining knowledge of the self from within leads one to escape the cycle of being reborn. they who escape the ""self"" is not excited by good fortune, nor depressed by bad! There is pure joy in spiritual awareness.<br/><br/>It is important for westerners to note that what we learn as ""yoga"" is not just physical exercise. Instead, there are four paths of yoga - Karma Yoga, Bhakti Yoga, Raja Yoga and Jnana Yoga.<br/><br/>Some of the most powerful quotes I gathered from my readings that I will carry with me are: “Perform all work carefully, guided by compassion.” It inspires me to be a person more commited to service and the well-being of others in my community. In addition, I will keep a quote of when Vishnu decides to reveal his multi-armed form to convince the prince to do his duty: ""I am become Time, the destroyer of worlds."" Such a line invokes awe and humbleness in any reader.<br/><br/>Because of this literature, and the friend who has recommended this novel to me, I have become a more selfless person, and have placed less attachment on consumerist objects and my personal pleasure! I hope to embark on the path of Karma Yoga, renouncing the results of my personal actions as a spiritual offering.",,,1,0
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.38,DC Comics,Paperback,416,2005,1987,,2018/01/21,,,read,"<i>The Watchmen </i> was published by DC comics in 1987 and of 12 chapters. It follows the story of the ""Crimebusters"" a band of masked vigilantes formed in 1966 and the second formed ever after the MinuteMen disbanded in 1949. The members of the group vary from Dr. Manhattan, a former technician who carrys beyond-physical powers to Nite Owl (Dan Dreiberg) and Silk Spectre II, characters with no special powers that were just continuations of those former personalities.<br/><br/>The craziness of these characters while they try to save humans around them lead to frequent confrontations. Dr. Manhattan has to face the possibility that he's made his colleagues sick with his special powers, Rorschach has to do what is right by any means possible, and the Nite Owl has to accept his passion for super-heroing to feel normal.<br/><br/>This graphic novel is excellent for its direct push to define morality: does killing people justify saving others? Is taking justice into your own hands ever a good idea in the long run? Beneath these giant questions of humanity the novel shows us themes of fear of Russians and nuclear attack. Readers who did not know the Cold War can get a sense of why Americans built up missile stocks - when your enemy is constantly getting stronger what choice do you have?<br/><br/>Lovers of comics will within a few pages be entranced by the passionate depictions of the characters; however, even those who appreciate a good story will make it to the end: a special plot twist guarantees it.",,,1,0
254704,Mind of the Raven,Bernd Heinrich,"Heinrich, Bernd",,"=""0060930632""","=""9780060930639""",5,4.01,HarpPeren,Paperback,380,2000,1994,,2019/07/27,,,read,"<i> Mind of the Raven </i> is an exploration of one researcher's observations of raven behavior over several years that explain raven intuition and intelligence. Bernd Heinrich is a professor emeritus in the biology department at the University of Vermont. Compared to other animal studies, this book takes a more intimate and thus revealing approach to ravens, with Heinrich having adopted ravens himself as well as having observed them in places like New England, Germany, Montana and Baffin Island in the high Arctic. <br/><br/>Giving insight to specific ravens he has known, we learn that Heinrich's personal interpratation is that ravens are contirdictory opporutnists who tend to form strong social bonds and are highly adaptable to their environments, thus achieving an intelligence related to their social environment. Overall, despite the observations being highly anectdotal, the detail with which Heinrich analyzes raven behavior is eye-opening.  Heinrich states that ""Intelligent behavior may result from a combination of curiosity, exploration, persistence, patience, keen observation, learning, and opportunism"", claiming that intelligence physically is a complex connection of neuronal activity, while in practice it seems very similar to memory.<br/><br/>Heinrich's other observations of nature in general show a true respect and love for animal nature and hence human nature. When describing how a raven chooses a nesting location, he gives a very interesting (and accurate) definition for home: ""To us, home is an area where we are at ease, because we are familiar with neighbors, with local peculiarities of food and shelter, and we recognize friends and potential enemies."" As seen in any species, home is where we feel most safe. Another beautiful explanation is provided for fear: ""A raven is afraid of what it knows to be dangerous, but that seems to be the least of its fears. Most of all, it is afraid of events that violate its expectations."" According to this definition, creatures have certain expectations according to their experience and any breaking of that idea threatens their construct of the world.",,,1,0
269734,The Penguin History of Latin America,Edwin Williamson,"Williamson, Edwin",,"=""0140125590""","=""9780140125597""",5,3.79,Penguin,Paperback,631,1993,1992,,2019/11/02,,,read,,,,1,0
235773,Waiting,Ha Jin,"Jin, Ha",,"=""0375706410""","=""9780375706417""",4,3.54,Vintage,Paperback,310,2000,1999,,2020/04/04,,,read,,,,1,0
193873,"What a Carve Up! (The Winshaw Legacy, #1)",Jonathan Coe,"Coe, Jonathan",,"=""0140294562""","=""9780140294569""",4,4.11,Penguin Books,Paperback,512,2001,1994,,2019/03/07,,,read,"<i> What a Carve Up! </i> is a satirical novel by Jonathan Coe, published originally in the UK in 1994. The novel is a satire on 1980's British politics and the Conservative government under Margaret Thatcher, which allowed for small, wealthy and powerful interest groups to take control in the nation. While making references to many other works, like <i> What Carve UP!</i> the film, as well as the novel <i>The Ghoul</i>, upon which the movie is based; <i>The Death Lobby</i> by Kenneth Timmerman. The main theme behind this book is the fine line between greed and madness.<br/><br/>During this novel, a young novelist called Michael Owen is commissioned to write a novel about the Winshaw family, a corrupt and greedy family whose own personal interests always spell disaster for other characters in the book. A different chapter is dedicated to each Winshaw relative: Hilary, a hypocritical tabloid columnist, Henry, a ruthless career politician, Dorothy, a brutal poultry and livestock farmer, Roderick, a sexually predatory art gallery owner, Thomas, an investment banker (who in himself is not so evil, except for being profit-obsessed), and finally Mark, an arms-dealer. Unfortunately, the last relative, Tabitha who spends her time in a mental asylum after the death of her brother, Godfrey.<br/><br/>Each of the characters, in particular the main character called Michael Owen, faces the choice between greed and madness. Michael ultimately commits his professional life to profiting greatly off the lives of a demented family by being paid to detail the life of the Winshaw family, only to find himself on the border of madness when documenting the stories of each Winshaw.<br/><br/>Michael appears to be mad in this novel, as he has recurring visions of a movie scene from <i> What a Carve Up! </i> as well of nightmares of falling from the sky, like Yuri Gagarin, and finally the image of an older man that ends up being himself. These visions end up being self-fulling and make him appear juvenile.<br/><br/>I enjoy the circularity of this novel, as it reminds me of the feeling of a good play, which introduces loose ends and ties them up in the end. In fact, I would be interested in seeing this novel as a play adaption. For theatre-lovers like myself, this novel plays on the rule of 3, that something is funnier when it happens three times. This novel has a high payout for those who pay attention to the details, as the end of the novel ties in the fate of Michael to previous plot details.<br/><br/>While it is clear that the author of this novel has experience with deja vu, and believing that everything is for a reason, circumstances of the novel prove that part of becoming an adult is accepting that one person is not always responsible for any one event, and that coincidence is a real part of the way the universe works.",,,1,0
187149,Open Veins of Latin America: Five Centuries of the Pillage of a Continent,Eduardo Galeano,"Galeano, Eduardo","Isabel Allende, Cedric Belfrage","=""0853459916""","=""9780853459910""",4,4.31,Monthly Review Press,Paperback,317,1997,1971,,2018/12/27,,,read,"<i> Open Veins of Latin America: Five Centuries of the Pillage of a Continent </i> was published in 1971 and is by Uruguayan journalist Eduardo Galeano. Galeano was working as an independent journalist when he wrote the book, which subsequently was banned by many right-wing military governments of Brazil, Chile, Argentina and Uruguay. Through fact gathering, Galeano presents the various developed nations of the time as conquistadors who at different times took the natural wealth out of Latin American land and people, leading to more dependent economies, exhausted soil, and unhealthy workers.<br/><br/>Each chapter focus on a different commodity that was particularly destructive to a country's economy. Those commodities included gold and silver, cacao and cotton, rubber and coffee, fruit, hides and wool, petroleum, iron, nickel, manganese, copper, aluminum ore, nitrates, and tin. The primary causes of destruction were a) a dependence on one commodity to provide financial stability, b) the protectionism of other nations, not allowing Latin Americans to enter the market and c) the profit concentration in the hands of intermediaries of foreign nationals (due to tax evasion and high margins, but not the local producers.<br/><br/>The book remains a very revealing source of Latin American history, regarding social and economic progress. The involvement of the US as a contract-maker was particularly interesting, seeing that it is often left out of school curriculum. However, certain sections feel too long, and the book may benefit from a reduction in length, as the most interesting pieces were often too short, while the lengthy discussion of the 'encomienda system' became too rambling.",,,1,0
183656,"The Two Princesses of Bamarre (The Two Princesses of Bamarre, #1)",Gail Carson Levine,"Levine, Gail Carson",,"=""0060575808""","=""9780060575809""",5,4.06,Eos,Paperback,304,2004,2001,2004/01/01,2019/01/04,ya-novels,ya-novels (#3),read,,,,1,0
157985,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi,"Ferdowsi, Abolqasem","Azar Nafisi, Dick Davis","=""0670034851""","=""9780670034857""",0,4.51,Viking,Hardcover,886,2006,1010,,2020/04/08,"to-read, poetry","to-read (#6), poetry (#9)",to-read,,,,1,0
174216,The Home and the World,Rabindranath Tagore,"Tagore, Rabindranath","Surendranath Tagore, Anita Desai, William Radice","=""0140449868""","=""9780140449860""",3,3.83,Penguin Classics,Paperback,213,2005,1916,2016/08/18,2016/08/18,,,read,"Perhaps I don't know much about the Indian Nationalist Movement, which is why the book did not strike an emotional chord with me. I did however, appreciate the clarity of conflict all characters express within themselves (i.e. the choice to embrace Western culture or revolt against it).<br/><br/>A lot of the background happening in this book has to do with ""Mussulman"" groups. Most of the story I was left clueless as to what these groups had to with any of the story. Only upon doing some research did I learn about how the  1905 Partition of Bengal, which separated Muslims and Hindus, played a role in the Swadeshi movement of Indian natinoalism.<br/><br/>For the most part, I appreciate the story as a romance novel where Bimala, the main character, becomes infatuated with Sandip, a staunch supporter of anti-imperialism. Bimala gets so caught up with Sandip that she becomes willing to steal from her husband's accounts and spend large amounts of time with Sandip, listening to his speeches. <br/><br/>Bimala's irresponsibility and passionate obeisance to Sandip ultimately frustrates the reader, as we see her moving towards a path of self-destruction. Furthermore, dialogue with her sister-in-law (Senior Rani) over attention sought from Bimala's husband (Nikhil) is painful to read (but entirely realistic and thus wonderfully executed).<br/><br/>The main themes of the book were: clash of personality between Sandip (hot-headed, irrational) and Nikhil (cool-headed, reasonable), and the concept of ""selling out"" to foreigners versus ""selling of conscience"" by the locals.<br/><br/>Overall, the book is a tiring read for those not already familiar with India in the first decade of 1900. Some research prior to reading the book would be recommended.",,,1,0
